order_item_id,order_id,product_id,quantity,unit_price,discount_rate
6090,3822,35,2,34.36,0.0
6091,3823,20,2,126.66,0.0
6092,3823,2,1,303.49,0.0
6093,3823,41,1,146.29,0.0
6094,3824,10,2,378.85,0.0
6095,3825,12,1,36.02,0.05
6096,3825,24,1,20.16,0.0
6097,3826,9,1,326.86,0.0
6098,3827,51,3,30.08,0.05
6099,3828,51,1,31.66,0.0
6100,3829,7,1,116.37,0.05
6101,3829,49,1,97.61,0.0
6102,3829,44,1,23.24,0.05
6103,3830,43,2,117.53,0.0
6104,3831,16,1,50.12,0.0
6105,3832,24,1,20.16,0.0
6106,3832,45,1,74.45,0.05
6107,3832,59,1,18.0,0.05
6108,3833,55,1,5.28,0.0
6109,3834,28,1,10.68,0.0
6110,3834,33,1,157.83,0.0
6111,3835,44,1,24.46,0.0
6112,3836,31,1,75.5,0.0
6113,3836,20,1,126.66,0.0
6114,3836,8,1,335.96,0.05
6115,3837,56,1,45.44,0.05
6116,3838,7,1,116.37,0.05
6117,3839,12,1,37.92,0.0
6118,3840,19,3,139.84,0.05
6119,3840,17,1,78.6,0.08
6120,3841,16,2,50.12,0.0
6121,3842,3,1,410.61,0.0
6122,3843,3,3,410.61,0.0
6123,3843,16,1,46.11,0.08
6124,3844,38,1,96.92,0.0
6125,3845,49,2,97.61,0.0
6126,3846,53,1,12.87,0.05
6127,3846,41,2,146.29,0.0
6128,3847,5,1,177.76,0.0
6129,3847,45,1,78.37,0.0
6130,3847,16,1,46.11,0.08
6131,3848,14,2,74.24,0.0
6132,3848,8,1,353.64,0.0
6133,3849,11,1,42.47,0.05
6134,3850,26,1,74.55,0.0
6135,3850,33,1,157.83,0.0
6136,3851,58,2,34.22,0.05
6137,3851,55,1,5.02,0.05
6138,3852,23,2,72.12,0.05
6139,3853,56,2,47.83,0.0
6140,3853,34,1,50.9,0.0
6141,3854,24,3,20.16,0.0
6142,3854,25,1,66.15,0.0
6143,3855,7,1,122.49,0.0
6144,3856,3,1,410.61,0.0
6145,3856,27,1,56.16,0.0
6146,3857,21,1,24.12,0.05
6147,3857,13,1,126.15,0.08
6148,3857,20,2,126.66,0.0
6149,3858,13,1,130.26,0.05
6150,3858,14,1,74.24,0.0
6151,3858,22,2,65.84,0.0
6152,3859,6,1,351.76,0.0
6153,3860,30,1,26.93,0.05
6154,3861,19,1,147.2,0.0
6155,3861,24,2,20.16,0.0
6156,3862,5,1,177.76,0.0
6157,3863,55,1,5.28,0.0
6158,3864,2,1,303.49,0.0
6159,3864,43,2,117.53,0.0
6160,3864,4,1,84.32,0.0
6161,3865,40,1,40.37,0.0
6162,3865,58,1,36.02,0.0
6163,3866,50,1,72.37,0.0
6164,3866,26,1,74.55,0.0
6165,3867,16,1,47.61,0.05
6166,3868,15,1,43.83,0.0
6167,3869,58,2,36.02,0.0
6168,3869,27,1,56.16,0.0
6169,3870,3,1,410.61,0.0
6170,3871,44,1,24.46,0.0
6171,3872,60,1,28.58,0.0
6172,3872,29,1,26.67,0.0
6173,3873,1,1,332.97,0.0
6174,3873,40,1,40.37,0.0
6175,3873,22,2,65.84,0.0
6176,3874,1,1,332.97,0.0
6177,3875,19,1,147.2,0.0
6178,3875,46,1,96.88,0.0
6179,3876,14,1,74.24,0.0
6180,3877,12,1,37.92,0.0
6181,3878,26,2,70.82,0.05
6182,3879,42,1,155.38,0.0
6183,3880,27,3,53.35,0.05
6184,3880,29,1,26.67,0.0
6185,3880,11,1,41.12,0.08
6186,3880,22,3,65.84,0.0
6187,3881,4,1,80.1,0.05
6188,3882,59,1,18.95,0.0
6189,3883,56,1,47.83,0.0
6190,3883,30,1,26.93,0.05
6191,3884,52,1,9.79,0.0
6192,3885,19,1,147.2,0.0
6193,3885,24,1,20.16,0.0
6194,3886,35,1,32.64,0.05
6195,3886,10,1,378.85,0.0
6196,3886,19,1,147.2,0.0
6197,3887,12,1,37.92,0.0
6198,3888,20,2,126.66,0.0
6199,3888,53,1,12.87,0.05
6200,3889,57,1,31.25,0.0
6201,3890,41,3,146.29,0.0
6202,3890,56,1,47.83,0.0
6203,3890,17,1,85.44,0.0
6204,3891,14,2,74.24,0.0
6205,3892,14,3,74.24,0.0
6206,3892,6,2,334.17,0.05
6207,3892,35,1,34.36,0.0
6208,3893,48,1,74.81,0.0
6209,3894,11,2,41.12,0.08
6210,3895,8,1,353.64,0.0
6211,3896,35,1,34.36,0.0
6212,3897,22,1,65.84,0.0
6213,3898,35,1,32.64,0.05
6214,3899,45,1,78.37,0.0
6215,3900,41,2,146.29,0.0
6216,3900,24,1,19.15,0.05
6217,3900,5,1,168.87,0.05
6218,3901,38,2,92.07,0.05
6219,3902,55,3,5.02,0.05
6220,3902,14,1,74.24,0.0
6221,3903,27,1,51.67,0.08
6222,3904,7,2,116.37,0.05
6223,3904,15,1,43.83,0.0
6224,3904,14,1,74.24,0.0
6225,3905,37,1,45.36,0.05
6226,3905,7,1,112.69,0.08
6227,3905,60,1,26.29,0.08
6228,3906,49,1,97.61,0.0
6229,3907,1,1,332.97,0.0
6230,3908,39,1,150.51,0.0
6231,3908,45,1,78.37,0.0
6232,3909,29,1,26.67,0.0
6233,3910,3,1,390.08,0.05
6234,3911,18,1,64.48,0.0
6235,3912,1,3,332.97,0.0
6236,3913,7,1,116.37,0.05
6237,3913,37,1,47.75,0.0
6238,3914,28,1,10.15,0.05
6239,3915,23,1,75.92,0.0
6240,3916,42,1,147.61,0.05
6241,3916,29,1,26.67,0.0
6242,3917,49,1,92.73,0.05
6243,3918,25,1,62.84,0.05
6244,3919,57,2,31.25,0.0
6245,3919,19,1,147.2,0.0
6246,3919,11,1,44.7,0.0
6247,3920,30,1,28.35,0.0
6248,3921,18,1,64.48,0.0
6249,3922,20,1,126.66,0.0
6250,3923,41,1,146.29,0.0
6251,3924,29,1,26.67,0.0
6252,3924,50,1,72.37,0.0
6253,3925,17,1,81.17,0.05
6254,3925,2,1,288.32,0.05
6255,3926,47,1,138.49,0.0
6256,3926,20,1,116.53,0.08
6257,3927,49,2,97.61,0.0
6258,3928,29,1,26.67,0.0
6259,3928,43,1,117.53,0.0
6260,3929,56,1,47.83,0.0
6261,3930,11,1,42.47,0.05
6262,3931,1,1,332.97,0.0
6263,3931,60,1,28.58,0.0
6264,3931,22,1,62.55,0.05
6265,3931,26,1,74.55,0.0
6266,3932,20,1,126.66,0.0
6267,3933,31,2,75.5,0.0
6268,3934,28,2,10.68,0.0
6269,3934,47,1,127.41,0.08
6270,3934,50,1,68.75,0.05
6271,3934,60,2,28.58,0.0
6272,3935,36,3,47.19,0.05
6273,3936,33,2,145.2,0.08
6274,3937,12,2,37.92,0.0
6275,3937,2,1,303.49,0.0
6276,3938,11,1,44.7,0.0
6277,3939,11,1,42.47,0.05
6278,3939,13,1,126.15,0.08
6279,3940,48,1,74.81,0.0
6280,3941,35,1,34.36,0.0
6281,3941,14,2,74.24,0.0
6282,3942,42,1,155.38,0.0
6283,3943,57,1,31.25,0.0
6284,3943,2,1,279.21,0.08
6285,3944,60,1,26.29,0.08
6286,3945,17,1,85.44,0.0
6287,3945,38,1,92.07,0.05
6288,3945,35,1,34.36,0.0
6289,3946,17,1,81.17,0.05
6290,3947,52,2,9.3,0.05
6291,3948,10,1,378.85,0.0
6292,3949,41,1,146.29,0.0
6293,3950,57,2,29.69,0.05
6294,3950,7,1,112.69,0.08
6295,3950,17,2,81.17,0.05
6296,3951,11,1,42.47,0.05
6297,3952,56,2,47.83,0.0
6298,3953,58,1,36.02,0.0
6299,3953,4,1,84.32,0.0
6300,3954,21,1,24.12,0.05
6301,3955,2,1,303.49,0.0
6302,3956,23,1,75.92,0.0
6303,3956,12,1,37.92,0.0
6304,3957,42,2,155.38,0.0
6305,3958,14,1,74.24,0.0
6306,3958,7,1,122.49,0.0
6307,3958,24,1,20.16,0.0
6308,3959,2,2,303.49,0.0
6309,3960,43,1,108.13,0.08
6310,3960,12,1,34.89,0.08
6311,3961,50,2,72.37,0.0
6312,3961,46,1,92.04,0.05
6313,3961,56,1,47.83,0.0
6314,3962,42,1,147.61,0.05
6315,3963,45,1,78.37,0.0
6316,3963,36,1,47.19,0.05
6317,3964,43,1,117.53,0.0
6318,3965,36,2,49.67,0.0
6319,3966,13,2,137.12,0.0
6320,3967,21,1,25.39,0.0
6321,3968,60,1,27.15,0.05
6322,3968,22,1,65.84,0.0
6323,3968,19,1,139.84,0.05
6324,3968,40,1,40.37,0.0
6325,3969,6,1,351.76,0.0
6326,3970,46,1,92.04,0.05
6327,3971,31,1,71.72,0.05
6328,3972,11,2,44.7,0.0
6329,3973,24,2,20.16,0.0
6330,3973,18,1,64.48,0.0
6331,3974,25,1,66.15,0.0
6332,3975,17,1,85.44,0.0
6333,3975,32,1,134.76,0.0
6334,3976,44,1,22.5,0.08
6335,3977,44,2,24.46,0.0
6336,3977,25,3,66.15,0.0
6337,3978,46,1,96.88,0.0
6338,3978,24,1,20.16,0.0
6339,3978,53,1,13.55,0.0
6340,3979,29,1,26.67,0.0
6341,3980,32,3,128.02,0.05
6342,3981,41,1,138.98,0.05
6343,3982,41,1,146.29,0.0
6344,3983,23,1,75.92,0.0
6345,3984,16,1,46.11,0.08
6346,3984,27,1,56.16,0.0
6347,3985,32,1,134.76,0.0
6348,3986,32,1,128.02,0.05
6349,3986,36,1,47.19,0.05
6350,3986,29,1,26.67,0.0
6351,3987,18,1,59.32,0.08
6352,3987,38,1,96.92,0.0
6353,3988,11,1,42.47,0.05
6354,3988,58,1,34.22,0.05
6355,3989,45,1,74.45,0.05
6356,3990,4,2,84.32,0.0
6357,3990,36,1,49.67,0.0
6358,3991,8,1,353.64,0.0
6359,3992,46,1,92.04,0.05
6360,3993,10,1,378.85,0.0
6361,3994,12,1,37.92,0.0
6362,3995,41,2,138.98,0.05
6363,3996,24,1,20.16,0.0
6364,3997,40,1,40.37,0.0
6365,3997,2,2,303.49,0.0
6366,3998,55,2,5.28,0.0
6367,3999,4,1,84.32,0.0
6368,3999,56,1,47.83,0.0
6369,3999,60,1,28.58,0.0
6370,4000,16,1,50.12,0.0
6371,4001,7,1,122.49,0.0
6372,4002,20,2,126.66,0.0
6373,4002,55,1,5.28,0.0
6374,4003,6,1,334.17,0.05
6375,4003,59,1,18.95,0.0
6376,4003,44,2,24.46,0.0
6377,4004,11,2,44.7,0.0
6378,4004,40,1,38.35,0.05
6379,4004,5,1,177.76,0.0
6380,4005,23,1,72.12,0.05
6381,4006,18,1,64.48,0.0
6382,4006,43,1,117.53,0.0
6383,4007,26,2,74.55,0.0
6384,4008,21,1,24.12,0.05
6385,4008,1,1,332.97,0.0
6386,4009,6,1,351.76,0.0
6387,4009,54,1,22.25,0.05
6388,4010,57,1,31.25,0.0
6389,4011,58,1,36.02,0.0
6390,4011,3,2,390.08,0.05
6391,4012,31,1,75.5,0.0
6392,4013,3,1,410.61,0.0
6393,4013,45,1,74.45,0.05
6394,4014,36,2,49.67,0.0
6395,4015,60,2,28.58,0.0
6396,4015,44,1,24.46,0.0
6397,4016,34,3,48.35,0.05
6398,4017,13,1,130.26,0.05
6399,4017,50,1,72.37,0.0
6400,4018,1,1,316.32,0.05
6401,4018,6,2,334.17,0.05
6402,4018,55,1,5.02,0.05
6403,4019,60,1,28.58,0.0
6404,4020,13,1,130.26,0.05
6405,4021,2,1,303.49,0.0
6406,4021,23,1,75.92,0.0
6407,4022,41,1,134.59,0.08
6408,4023,35,1,34.36,0.0
6409,4024,34,1,50.9,0.0
6410,4025,28,1,10.15,0.05
6411,4026,46,1,96.88,0.0
6412,4026,42,1,155.38,0.0
6413,4026,29,2,26.67,0.0
6414,4027,29,1,26.67,0.0
6415,4028,4,1,80.1,0.05
6416,4028,14,1,70.53,0.05
6417,4029,38,1,92.07,0.05
6418,4030,48,1,71.07,0.05
6419,4030,12,1,37.92,0.0
6420,4031,41,3,146.29,0.0
6421,4031,38,1,96.92,0.0
6422,4031,17,1,85.44,0.0
6423,4032,8,1,353.64,0.0
6424,4032,38,1,89.17,0.08
6425,4033,30,1,28.35,0.0
6426,4034,7,1,116.37,0.05
6427,4035,22,1,65.84,0.0
6428,4036,3,1,390.08,0.05
6429,4036,45,2,78.37,0.0
6430,4037,42,1,155.38,0.0
6431,4037,9,1,326.86,0.0
6432,4038,59,1,18.95,0.0
6433,4038,5,1,177.76,0.0
6434,4039,28,1,10.68,0.0
6435,4040,15,1,40.32,0.08
6436,4041,50,1,68.75,0.05
6437,4042,10,1,378.85,0.0
6438,4043,1,1,332.97,0.0
6439,4043,7,1,122.49,0.0
6440,4043,60,3,28.58,0.0
6441,4044,28,1,10.15,0.05
6442,4045,27,2,53.35,0.05
6443,4045,46,1,92.04,0.05
6444,4046,1,1,316.32,0.05
6445,4047,57,1,31.25,0.0
6446,4048,22,2,65.84,0.0
6447,4049,13,1,137.12,0.0
6448,4049,41,1,146.29,0.0
6449,4049,30,1,28.35,0.0
6450,4050,36,1,49.67,0.0
6451,4050,52,1,9.3,0.05
6452,4050,60,1,28.58,0.0
6453,4051,1,1,316.32,0.05
6454,4051,6,1,351.76,0.0
6455,4051,60,1,28.58,0.0
6456,4052,58,1,36.02,0.0
6457,4052,47,1,138.49,0.0
6458,4053,22,1,62.55,0.05
6459,4054,45,1,72.1,0.08
6460,4055,48,2,74.81,0.0
6461,4056,28,1,9.83,0.08
6462,4056,42,1,155.38,0.0
6463,4056,15,1,43.83,0.0
6464,4057,49,1,97.61,0.0
6465,4058,31,2,71.72,0.05
6466,4059,14,1,74.24,0.0
6467,4060,53,2,13.55,0.0
6468,4061,43,2,108.13,0.08
6469,4061,19,1,147.2,0.0
6470,4062,43,1,117.53,0.0
6471,4063,7,1,122.49,0.0
6472,4064,48,2,71.07,0.05
6473,4065,42,2,147.61,0.05
6474,4066,36,1,47.19,0.05
6475,4067,32,1,134.76,0.0
6476,4067,29,1,26.67,0.0
6477,4068,39,1,142.98,0.05
6478,4068,9,1,326.86,0.0
6479,4068,43,2,117.53,0.0
6480,4069,50,1,72.37,0.0
6481,4070,35,1,34.36,0.0
6482,4071,1,1,332.97,0.0
6483,4071,26,1,74.55,0.0
6484,4072,34,1,50.9,0.0
6485,4073,20,1,116.53,0.08
6486,4074,26,1,74.55,0.0
6487,4075,37,2,45.36,0.05
6488,4076,5,1,168.87,0.05
6489,4076,29,1,26.67,0.0
6490,4076,16,1,50.12,0.0
6491,4076,46,2,96.88,0.0
6492,4077,4,2,84.32,0.0
6493,4078,18,1,64.48,0.0
6494,4079,41,1,146.29,0.0
6495,4080,28,2,9.83,0.08
6496,4080,51,1,31.66,0.0
6497,4081,45,1,74.45,0.05
6498,4082,28,2,10.68,0.0
6499,4083,49,1,97.61,0.0
6500,4083,46,1,96.88,0.0
6501,4084,33,1,157.83,0.0
6502,4085,8,1,353.64,0.0
6503,4085,41,1,146.29,0.0
6504,4086,1,1,332.97,0.0
6505,4086,16,1,50.12,0.0
6506,4087,45,3,78.37,0.0
6507,4087,35,1,34.36,0.0
6508,4088,17,1,85.44,0.0
6509,4089,46,2,96.88,0.0
6510,4090,51,2,31.66,0.0
6511,4090,39,1,150.51,0.0
6512,4090,2,1,288.32,0.05
6513,4091,50,1,68.75,0.05
6514,4091,8,1,353.64,0.0
6515,4091,18,1,61.26,0.05
6516,4092,25,2,66.15,0.0
6517,4093,18,1,64.48,0.0
6518,4094,11,1,44.7,0.0
6519,4095,13,1,137.12,0.0
6520,4095,26,1,70.82,0.05
6521,4095,9,1,326.86,0.0
6522,4096,22,1,65.84,0.0
6523,4096,18,1,64.48,0.0
6524,4097,10,2,359.91,0.05
6525,4098,49,1,89.8,0.08
6526,4098,46,1,96.88,0.0
6527,4098,19,1,147.2,0.0
6528,4099,1,1,332.97,0.0
6529,4100,23,3,75.92,0.0
6530,4101,56,1,47.83,0.0
6531,4102,1,1,316.32,0.05
6532,4103,27,1,56.16,0.0
6533,4103,25,1,66.15,0.0
6534,4104,60,1,28.58,0.0
6535,4104,44,1,23.24,0.05
6536,4104,49,1,89.8,0.08
6537,4104,5,1,177.76,0.0
6538,4105,21,1,24.12,0.05
6539,4106,60,1,27.15,0.05
6540,4107,5,3,163.54,0.08
6541,4108,22,1,65.84,0.0
6542,4109,56,1,45.44,0.05
6543,4109,29,3,26.67,0.0
6544,4110,11,1,44.7,0.0
6545,4111,47,1,131.57,0.05
6546,4112,43,1,117.53,0.0
6547,4112,20,3,126.66,0.0
6548,4113,33,2,157.83,0.0
6549,4114,14,2,70.53,0.05
6550,4115,9,1,326.86,0.0
6551,4115,18,1,61.26,0.05
6552,4116,46,1,92.04,0.05
6553,4116,3,3,410.61,0.0
6554,4116,5,1,168.87,0.05
6555,4117,25,1,66.15,0.0
6556,4117,46,2,96.88,0.0
6557,4117,57,1,31.25,0.0
6558,4118,13,1,130.26,0.05
6559,4119,23,2,75.92,0.0
6560,4120,47,1,138.49,0.0
6561,4120,54,1,22.25,0.05
6562,4120,13,1,137.12,0.0
6563,4121,9,1,326.86,0.0
6564,4121,32,1,134.76,0.0
6565,4121,1,1,316.32,0.05
6566,4122,27,1,56.16,0.0
6567,4123,21,2,25.39,0.0
6568,4123,12,2,37.92,0.0
6569,4124,59,1,18.0,0.05
6570,4125,32,1,134.76,0.0
6571,4126,39,1,138.47,0.08
6572,4127,11,1,44.7,0.0
6573,4128,36,1,49.67,0.0
6574,4128,13,1,137.12,0.0
6575,4129,16,1,47.61,0.05
6576,4130,4,1,84.32,0.0
6577,4131,5,1,177.76,0.0
6578,4131,6,1,323.62,0.08
6579,4131,27,1,51.67,0.08
6580,4132,17,1,81.17,0.05
6581,4133,31,1,75.5,0.0
6582,4133,44,1,24.46,0.0
6583,4134,47,1,131.57,0.05
6584,4135,1,3,332.97,0.0
6585,4135,22,1,62.55,0.05
6586,4136,49,2,97.61,0.0
6587,4137,45,1,78.37,0.0
6588,4137,14,1,74.24,0.0
6589,4137,36,1,47.19,0.05
6590,4137,11,2,44.7,0.0
6591,4138,30,1,26.08,0.08
6592,4139,46,1,92.04,0.05
6593,4139,43,1,117.53,0.0
6594,4139,57,1,28.75,0.08
6595,4140,40,1,40.37,0.0
6596,4140,6,2,323.62,0.08
6597,4141,43,2,117.53,0.0
6598,4142,23,1,72.12,0.05
6599,4142,50,2,68.75,0.05
6600,4142,10,1,378.85,0.0
6601,4142,29,3,26.67,0.0
6602,4143,21,1,25.39,0.0
6603,4144,57,1,31.25,0.0
6604,4144,20,2,126.66,0.0
6605,4145,10,1,348.54,0.08
6606,4145,38,2,89.17,0.08
6607,4145,16,1,47.61,0.05
6608,4146,4,1,80.1,0.05
6609,4147,6,1,334.17,0.05
6610,4147,52,1,9.79,0.0
6611,4148,30,1,26.08,0.08
6612,4149,4,2,84.32,0.0
6613,4149,41,1,146.29,0.0
6614,4150,56,2,47.83,0.0
6615,4151,53,1,12.47,0.08
6616,4152,22,1,65.84,0.0
6617,4152,18,1,64.48,0.0
6618,4153,6,2,334.17,0.05
6619,4154,24,1,20.16,0.0
6620,4155,50,1,68.75,0.05
6621,4156,30,1,28.35,0.0
6622,4156,5,1,163.54,0.08
6623,4157,56,1,47.83,0.0
6624,4157,13,1,137.12,0.0
6625,4157,23,1,75.92,0.0
6626,4158,27,2,56.16,0.0
6627,4159,2,1,288.32,0.05
6628,4159,6,1,351.76,0.0
6629,4160,18,1,59.32,0.08
6630,4160,36,1,49.67,0.0
6631,4161,8,1,353.64,0.0
6632,4162,3,1,410.61,0.0
6633,4162,28,1,10.68,0.0
6634,4162,56,1,47.83,0.0
6635,4162,57,1,31.25,0.0
6636,4163,47,1,138.49,0.0
6637,4164,46,1,96.88,0.0
6638,4165,2,1,303.49,0.0
6639,4166,41,2,146.29,0.0
6640,4167,26,2,68.59,0.08
6641,4167,4,1,84.32,0.0
6642,4168,2,1,303.49,0.0
6643,4168,35,1,34.36,0.0
6644,4168,49,1,97.61,0.0
6645,4169,56,1,45.44,0.05
6646,4170,42,1,155.38,0.0
6647,4170,41,1,146.29,0.0
6648,4171,45,1,78.37,0.0
6649,4172,34,1,50.9,0.0
6650,4173,10,1,378.85,0.0
6651,4173,5,1,177.76,0.0
6652,4174,19,1,147.2,0.0
6653,4174,41,1,138.98,0.05
6654,4175,60,1,27.15,0.05
6655,4176,53,1,13.55,0.0
6656,4176,8,1,335.96,0.05
6657,4177,40,2,40.37,0.0
6658,4178,9,2,326.86,0.0
6659,4179,20,1,126.66,0.0
6660,4180,44,2,24.46,0.0
6661,4181,48,1,68.83,0.08
6662,4181,24,1,20.16,0.0
6663,4182,13,1,130.26,0.05
6664,4183,35,1,34.36,0.0
6665,4184,59,1,18.95,0.0
6666,4184,56,1,47.83,0.0
6667,4185,1,1,316.32,0.05
6668,4185,29,1,26.67,0.0
6669,4186,46,2,96.88,0.0
6670,4187,24,1,19.15,0.05
6671,4188,18,1,64.48,0.0
6672,4189,34,1,50.9,0.0
6673,4190,26,2,70.82,0.05
6674,4191,49,1,97.61,0.0
6675,4191,27,2,51.67,0.08
6676,4191,51,1,31.66,0.0
6677,4191,41,1,146.29,0.0
6678,4192,25,2,62.84,0.05
6679,4193,6,3,334.17,0.05
6680,4194,36,1,49.67,0.0
6681,4195,49,2,97.61,0.0
6682,4195,48,1,71.07,0.05
6683,4196,39,1,142.98,0.05
6684,4196,5,1,177.76,0.0
6685,4196,55,1,5.28,0.0
6686,4196,49,1,97.61,0.0
6687,4197,27,1,56.16,0.0
6688,4198,2,1,288.32,0.05
6689,4198,38,1,92.07,0.05
6690,4199,29,1,26.67,0.0
6691,4200,57,1,31.25,0.0
6692,4200,13,1,137.12,0.0
6693,4200,54,1,23.42,0.0
6694,4200,52,1,9.79,0.0
6695,4201,21,1,25.39,0.0
6696,4202,13,1,137.12,0.0
6697,4203,42,3,155.38,0.0
6698,4203,23,1,72.12,0.05
6699,4204,35,1,34.36,0.0
6700,4205,9,1,326.86,0.0
6701,4205,27,1,56.16,0.0
6702,4205,2,1,303.49,0.0
6703,4206,45,1,72.1,0.08
6704,4206,21,1,25.39,0.0
6705,4206,59,2,18.95,0.0
6706,4207,24,1,20.16,0.0
6707,4208,2,2,303.49,0.0
6708,4209,13,1,130.26,0.05
6709,4210,24,1,20.16,0.0
6710,4211,41,1,138.98,0.05
6711,4211,53,2,13.55,0.0
6712,4211,55,1,5.28,0.0
6713,4212,27,1,56.16,0.0
6714,4213,2,2,288.32,0.05
6715,4213,47,2,138.49,0.0
6716,4214,14,1,74.24,0.0
6717,4214,33,1,157.83,0.0
6718,4215,19,1,147.2,0.0
6719,4216,46,1,96.88,0.0
6720,4217,46,1,92.04,0.05
6721,4218,39,1,150.51,0.0
6722,4218,31,1,75.5,0.0
6723,4218,28,1,10.68,0.0
6724,4219,30,1,26.93,0.05
6725,4219,10,1,378.85,0.0
6726,4219,7,1,122.49,0.0
6727,4219,20,3,126.66,0.0
6728,4220,46,1,92.04,0.05
6729,4220,22,1,65.84,0.0
6730,4220,30,1,28.35,0.0
6731,4220,17,1,81.17,0.05
6732,4221,26,1,74.55,0.0
6733,4222,19,1,139.84,0.05
6734,4222,41,1,134.59,0.08
6735,4223,47,1,131.57,0.05
6736,4224,39,1,142.98,0.05
6737,4224,38,1,96.92,0.0
6738,4225,50,1,68.75,0.05
6739,4225,30,2,28.35,0.0
6740,4225,44,2,23.24,0.05
6741,4225,17,1,85.44,0.0
6742,4226,30,2,26.93,0.05
6743,4227,8,1,353.64,0.0
6744,4227,24,1,20.16,0.0
6745,4228,10,2,359.91,0.05
6746,4229,12,1,37.92,0.0
6747,4229,7,1,122.49,0.0
6748,4230,59,1,18.0,0.05
6749,4231,36,1,49.67,0.0
6750,4231,39,1,142.98,0.05
6751,4232,60,1,26.29,0.08
6752,4232,28,1,10.68,0.0
6753,4232,29,2,26.67,0.0
6754,4232,15,3,43.83,0.0
6755,4233,3,1,390.08,0.05
6756,4233,44,3,24.46,0.0
6757,4234,19,1,147.2,0.0
6758,4234,60,1,28.58,0.0
6759,4234,53,1,13.55,0.0
6760,4234,42,2,155.38,0.0
6761,4235,22,1,62.55,0.05
6762,4236,6,1,323.62,0.08
6763,4236,60,1,26.29,0.08
6764,4237,32,1,128.02,0.05
6765,4238,60,2,28.58,0.0
6766,4239,39,1,142.98,0.05
6767,4240,18,1,61.26,0.05
6768,4240,26,2,74.55,0.0
6769,4240,55,2,5.28,0.0
6770,4241,35,1,31.61,0.08
6771,4242,34,3,50.9,0.0
6772,4242,1,2,332.97,0.0
6773,4242,29,1,25.34,0.05
6774,4242,56,1,47.83,0.0
6775,4243,22,2,65.84,0.0
6776,4243,40,2,40.37,0.0
6777,4243,15,1,43.83,0.0
6778,4244,10,1,378.85,0.0
6779,4244,41,1,146.29,0.0
6780,4245,47,3,138.49,0.0
6781,4246,28,1,10.15,0.05
6782,4247,5,1,168.87,0.05
6783,4248,4,1,84.32,0.0
6784,4248,21,1,25.39,0.0
6785,4248,40,2,40.37,0.0
6786,4248,58,1,33.14,0.08
6787,4249,34,1,50.9,0.0
6788,4250,51,2,31.66,0.0
6789,4250,7,1,122.49,0.0
6790,4251,20,2,120.33,0.05
6791,4251,25,2,66.15,0.0
6792,4252,53,1,13.55,0.0
6793,4253,52,1,9.79,0.0
6794,4253,60,2,28.58,0.0
6795,4254,6,1,351.76,0.0
6796,4255,53,1,12.87,0.05
6797,4256,8,1,325.35,0.08
6798,4256,18,3,64.48,0.0
6799,4256,41,1,146.29,0.0
6800,4257,54,3,23.42,0.0
6801,4257,13,1,137.12,0.0
6802,4257,5,1,177.76,0.0
6803,4258,13,1,137.12,0.0
6804,4258,48,3,74.81,0.0
6805,4259,53,2,13.55,0.0
6806,4260,13,1,137.12,0.0
6807,4261,56,1,47.83,0.0
6808,4262,33,1,157.83,0.0
6809,4262,37,2,47.75,0.0
6810,4263,52,1,9.79,0.0
6811,4263,42,2,155.38,0.0
6812,4263,50,1,72.37,0.0
6813,4263,8,1,335.96,0.05
6814,4264,9,1,310.52,0.05
6815,4264,16,1,50.12,0.0
6816,4265,49,2,89.8,0.08
6817,4266,47,1,131.57,0.05
6818,4266,43,1,117.53,0.0
6819,4267,39,3,150.51,0.0
6820,4268,14,1,74.24,0.0
6821,4268,10,1,378.85,0.0
6822,4269,43,1,111.65,0.05
6823,4269,47,1,138.49,0.0
6824,4269,59,1,18.95,0.0
6825,4269,20,1,126.66,0.0
6826,4270,3,3,410.61,0.0
6827,4271,52,1,9.79,0.0
6828,4272,36,1,49.67,0.0
6829,4272,22,1,60.57,0.08
6830,4273,53,1,12.47,0.08
6831,4273,17,1,81.17,0.05
6832,4274,38,1,96.92,0.0
6833,4275,17,1,85.44,0.0
6834,4275,33,1,157.83,0.0
6835,4276,7,1,122.49,0.0
6836,4277,16,1,46.11,0.08
6837,4278,8,1,335.96,0.05
6838,4278,23,1,75.92,0.0
6839,4279,2,1,303.49,0.0
6840,4279,16,1,47.61,0.05
6841,4279,27,1,56.16,0.0
6842,4280,28,2,10.68,0.0
6843,4281,1,2,332.97,0.0
6844,4281,26,1,70.82,0.05
6845,4282,6,1,334.17,0.05
6846,4283,37,1,47.75,0.0
6847,4284,32,1,134.76,0.0
6848,4285,6,1,351.76,0.0
6849,4285,19,2,147.2,0.0
6850,4286,27,2,53.35,0.05
6851,4286,13,1,137.12,0.0
6852,4287,50,1,72.37,0.0
6853,4288,47,1,127.41,0.08
6854,4289,23,1,72.12,0.05
6855,4290,32,1,134.76,0.0
6856,4290,49,1,92.73,0.05
6857,4291,20,1,126.66,0.0
6858,4292,40,1,40.37,0.0
6859,4293,9,1,326.86,0.0
6860,4294,44,1,24.46,0.0
6861,4295,25,1,66.15,0.0
6862,4295,35,3,34.36,0.0
6863,4295,31,1,75.5,0.0
6864,4295,29,1,26.67,0.0
6865,4296,11,2,44.7,0.0
