order_item_id,order_id,product_id,quantity,unit_price,discount_rate,line_revenue
6020,3779,49,1,97.61,0.0,97.61
6021,3779,51,1,31.66,0.0,31.66
6022,3779,53,2,13.55,0.0,27.1
6023,3780,21,1,25.39,0.0,25.39
6024,3781,58,1,36.02,0.0,36.02
6025,3782,14,2,74.24,0.0,148.48
6026,3783,43,1,117.53,0.0,117.53
6027,3783,56,1,47.83,0.0,47.83
6028,3783,24,1,20.16,0.0,20.16
6029,3784,8,1,325.35,0.08,325.35
6030,3784,48,1,74.81,0.0,74.81
6031,3784,10,2,378.85,0.0,757.7
6032,3785,48,1,74.81,0.0,74.81
6033,3786,60,1,28.58,0.0,28.58
6034,3787,22,1,60.57,0.08,60.57
6035,3788,53,1,12.87,0.05,12.87
6036,3789,17,1,85.44,0.0,85.44
6037,3789,56,1,45.44,0.05,45.44
6038,3790,18,1,59.32,0.08,59.32
6039,3790,17,1,85.44,0.0,85.44
6040,3791,39,1,150.51,0.0,150.51
6041,3792,28,2,10.68,0.0,21.36
6042,3793,38,1,96.92,0.0,96.92
6043,3793,8,1,353.64,0.0,353.64
6044,3793,9,2,310.52,0.05,621.04
6045,3794,60,1,28.58,0.0,28.58
6046,3795,53,1,13.55,0.0,13.55
6047,3796,4,2,80.1,0.05,160.2
6048,3797,36,1,49.67,0.0,49.67
6049,3798,41,1,146.29,0.0,146.29
6050,3798,22,1,65.84,0.0,65.84
6051,3798,60,1,27.15,0.05,27.15
6052,3799,32,2,134.76,0.0,269.52
6053,3800,22,1,65.84,0.0,65.84
6054,3800,56,2,47.83,0.0,95.66
6055,3801,6,1,334.17,0.05,334.17
6056,3801,47,2,138.49,0.0,276.98
6057,3802,17,1,85.44,0.0,85.44
6058,3803,22,1,62.55,0.05,62.55
6059,3803,59,1,18.95,0.0,18.95
6060,3804,41,1,146.29,0.0,146.29
6061,3805,53,1,13.55,0.0,13.55
6062,3805,50,1,66.58,0.08,66.58
6063,3805,44,1,24.46,0.0,24.46
6064,3806,50,1,66.58,0.08,66.58
6065,3807,9,1,326.86,0.0,326.86
6066,3808,24,1,20.16,0.0,20.16
6067,3809,22,2,62.55,0.05,125.1
6068,3810,37,1,47.75,0.0,47.75
6069,3810,26,1,74.55,0.0,74.55
6070,3811,17,1,85.44,0.0,85.44
6071,3812,20,1,126.66,0.0,126.66
6072,3813,60,1,28.58,0.0,28.58
6073,3814,22,1,65.84,0.0,65.84
6074,3815,27,1,56.16,0.0,56.16
6075,3815,51,1,31.66,0.0,31.66
6076,3815,4,1,84.32,0.0,84.32
6077,3815,36,1,49.67,0.0,49.67
6078,3816,59,3,18.95,0.0,56.85
6079,3817,60,1,28.58,0.0,28.58
6080,3818,10,2,378.85,0.0,757.7
6081,3818,42,1,155.38,0.0,155.38
6082,3819,37,1,47.75,0.0,47.75
6083,3819,6,1,351.76,0.0,351.76
6084,3820,60,1,28.58,0.0,28.58
6085,3821,37,1,47.75,0.0,47.75
6086,3821,21,1,25.39,0.0,25.39
6087,3821,20,1,126.66,0.0,126.66
6088,3822,30,2,28.35,0.0,56.7
6089,3822,43,1,117.53,0.0,117.53
6090,3822,35,2,34.36,0.0,68.72
6091,3823,20,2,126.66,0.0,253.32
6092,3823,2,1,303.49,0.0,303.49
6093,3823,41,1,146.29,0.0,146.29
6094,3824,10,2,378.85,0.0,757.7
6095,3825,12,1,36.02,0.05,36.02
6096,3825,24,1,20.16,0.0,20.16
6097,3826,9,1,326.86,0.0,326.86
6098,3827,51,3,30.08,0.05,90.24
6099,3828,51,1,31.66,0.0,31.66
6100,3829,7,1,116.37,0.05,116.37
6101,3829,49,1,97.61,0.0,97.61
6102,3829,44,1,23.24,0.05,23.24
6103,3830,43,2,117.53,0.0,235.06
6104,3831,16,1,50.12,0.0,50.12
6105,3832,24,1,20.16,0.0,20.16
6106,3832,45,1,74.45,0.05,74.45
6107,3832,59,1,18.0,0.05,18.0
6108,3833,55,1,5.28,0.0,5.28
6109,3834,28,1,10.68,0.0,10.68
6110,3834,33,1,157.83,0.0,157.83
6111,3835,44,1,24.46,0.0,24.46
6112,3836,31,1,75.5,0.0,75.5
6113,3836,20,1,126.66,0.0,126.66
6114,3836,8,1,335.96,0.05,335.96
6115,3837,56,1,45.44,0.05,45.44
6116,3838,7,1,116.37,0.05,116.37
6117,3839,12,1,37.92,0.0,37.92
6118,3840,19,3,139.84,0.05,419.52
6119,3840,17,1,78.6,0.08,78.6
6120,3841,16,2,50.12,0.0,100.24
6121,3842,3,1,410.61,0.0,410.61
6122,3843,3,3,410.61,0.0,1231.83
6123,3843,16,1,46.11,0.08,46.11
6124,3844,38,1,96.92,0.0,96.92
6125,3845,49,2,97.61,0.0,195.22
6126,3846,53,1,12.87,0.05,12.87
6127,3846,41,2,146.29,0.0,292.58
6128,3847,5,1,177.76,0.0,177.76
6129,3847,45,1,78.37,0.0,78.37
6130,3847,16,1,46.11,0.08,46.11
6131,3848,14,2,74.24,0.0,148.48
6132,3848,8,1,353.64,0.0,353.64
6133,3849,11,1,42.47,0.05,42.47
6134,3850,26,1,74.55,0.0,74.55
6135,3850,33,1,157.83,0.0,157.83
6136,3851,58,2,34.22,0.05,68.44
6137,3851,55,1,5.02,0.05,5.02
6138,3852,23,2,72.12,0.05,144.24
6139,3853,56,2,47.83,0.0,95.66
6140,3853,34,1,50.9,0.0,50.9
6141,3854,24,3,20.16,0.0,60.48
6142,3854,25,1,66.15,0.0,66.15
6143,3855,7,1,122.49,0.0,122.49
6144,3856,3,1,410.61,0.0,410.61
6145,3856,27,1,56.16,0.0,56.16
6146,3857,21,1,24.12,0.05,24.12
6147,3857,13,1,126.15,0.08,126.15
6148,3857,20,2,126.66,0.0,253.32
6149,3858,13,1,130.26,0.05,130.26
6150,3858,14,1,74.24,0.0,74.24
6151,3858,22,2,65.84,0.0,131.68
6152,3859,6,1,351.76,0.0,351.76
6153,3860,30,1,26.93,0.05,26.93
6154,3861,19,1,147.2,0.0,147.2
6155,3861,24,2,20.16,0.0,40.32
6156,3862,5,1,177.76,0.0,177.76
6157,3863,55,1,5.28,0.0,5.28
6158,3864,2,1,303.49,0.0,303.49
6159,3864,43,2,117.53,0.0,235.06
6160,3864,4,1,84.32,0.0,84.32
6161,3865,40,1,40.37,0.0,40.37
6162,3865,58,1,36.02,0.0,36.02
6163,3866,50,1,72.37,0.0,72.37
6164,3866,26,1,74.55,0.0,74.55
6165,3867,16,1,47.61,0.05,47.61
6166,3868,15,1,43.83,0.0,43.83
6167,3869,58,2,36.02,0.0,72.04
6168,3869,27,1,56.16,0.0,56.16
6169,3870,3,1,410.61,0.0,410.61
6170,3871,44,1,24.46,0.0,24.46
6171,3872,60,1,28.58,0.0,28.58
6172,3872,29,1,26.67,0.0,26.67
6173,3873,1,1,332.97,0.0,332.97
6174,3873,40,1,40.37,0.0,40.37
6175,3873,22,2,65.84,0.0,131.68
6176,3874,1,1,332.97,0.0,332.97
6177,3875,19,1,147.2,0.0,147.2
6178,3875,46,1,96.88,0.0,96.88
6179,3876,14,1,74.24,0.0,74.24
6180,3877,12,1,37.92,0.0,37.92
6181,3878,26,2,70.82,0.05,141.64
6182,3879,42,1,155.38,0.0,155.38
6183,3880,27,3,53.35,0.05,160.05
6184,3880,29,1,26.67,0.0,26.67
6185,3880,11,1,41.12,0.08,41.12
6186,3880,22,3,65.84,0.0,197.52
6187,3881,4,1,80.1,0.05,80.1
6188,3882,59,1,18.95,0.0,18.95
6189,3883,56,1,47.83,0.0,47.83
6190,3883,30,1,26.93,0.05,26.93
6191,3884,52,1,9.79,0.0,9.79
6192,3885,19,1,147.2,0.0,147.2
6193,3885,24,1,20.16,0.0,20.16
6194,3886,35,1,32.64,0.05,32.64
6195,3886,10,1,378.85,0.0,378.85
6196,3886,19,1,147.2,0.0,147.2
6197,3887,12,1,37.92,0.0,37.92
6198,3888,20,2,126.66,0.0,253.32
6199,3888,53,1,12.87,0.05,12.87
6200,3889,57,1,31.25,0.0,31.25
6201,3890,41,3,146.29,0.0,438.87
6202,3890,56,1,47.83,0.0,47.83
6203,3890,17,1,85.44,0.0,85.44
6204,3891,14,2,74.24,0.0,148.48
6205,3892,14,3,74.24,0.0,222.72
6206,3892,6,2,334.17,0.05,668.34
6207,3892,35,1,34.36,0.0,34.36
6208,3893,48,1,74.81,0.0,74.81
6209,3894,11,2,41.12,0.08,82.24
6210,3895,8,1,353.64,0.0,353.64
6211,3896,35,1,34.36,0.0,34.36
6212,3897,22,1,65.84,0.0,65.84
6213,3898,35,1,32.64,0.05,32.64
6214,3899,45,1,78.37,0.0,78.37
6215,3900,41,2,146.29,0.0,292.58
6216,3900,24,1,19.15,0.05,19.15
6217,3900,5,1,168.87,0.05,168.87
6218,3901,38,2,92.07,0.05,184.14
6219,3902,55,3,5.02,0.05,15.06
6220,3902,14,1,74.24,0.0,74.24
6221,3903,27,1,51.67,0.08,51.67
6222,3904,7,2,116.37,0.05,232.74
6223,3904,15,1,43.83,0.0,43.83
6224,3904,14,1,74.24,0.0,74.24
6225,3905,37,1,45.36,0.05,45.36
6226,3905,7,1,112.69,0.08,112.69
6227,3905,60,1,26.29,0.08,26.29
6228,3906,49,1,97.61,0.0,97.61
6229,3907,1,1,332.97,0.0,332.97
6230,3908,39,1,150.51,0.0,150.51
6231,3908,45,1,78.37,0.0,78.37
6232,3909,29,1,26.67,0.0,26.67
6233,3910,3,1,390.08,0.05,390.08
6234,3911,18,1,64.48,0.0,64.48
6235,3912,1,3,332.97,0.0,998.91
6236,3913,7,1,116.37,0.05,116.37
6237,3913,37,1,47.75,0.0,47.75
6238,3914,28,1,10.15,0.05,10.15
6239,3915,23,1,75.92,0.0,75.92
6240,3916,42,1,147.61,0.05,147.61
6241,3916,29,1,26.67,0.0,26.67
6242,3917,49,1,92.73,0.05,92.73
6243,3918,25,1,62.84,0.05,62.84
6244,3919,57,2,31.25,0.0,62.5
6245,3919,19,1,147.2,0.0,147.2
6246,3919,11,1,44.7,0.0,44.7
6247,3920,30,1,28.35,0.0,28.35
6248,3921,18,1,64.48,0.0,64.48
6249,3922,20,1,126.66,0.0,126.66
6250,3923,41,1,146.29,0.0,146.29
6251,3924,29,1,26.67,0.0,26.67
6252,3924,50,1,72.37,0.0,72.37
6253,3925,17,1,81.17,0.05,81.17
6254,3925,2,1,288.32,0.05,288.32
6255,3926,47,1,138.49,0.0,138.49
6256,3926,20,1,116.53,0.08,116.53
6257,3927,49,2,97.61,0.0,195.22
6258,3928,29,1,26.67,0.0,26.67
6259,3928,43,1,117.53,0.0,117.53
6260,3929,56,1,47.83,0.0,47.83
6261,3930,11,1,42.47,0.05,42.47
6262,3931,1,1,332.97,0.0,332.97
6263,3931,60,1,28.58,0.0,28.58
6264,3931,22,1,62.55,0.05,62.55
6265,3931,26,1,74.55,0.0,74.55
6266,3932,20,1,126.66,0.0,126.66
6267,3933,31,2,75.5,0.0,151.0
6268,3934,28,2,10.68,0.0,21.36
6269,3934,47,1,127.41,0.08,127.41
6270,3934,50,1,68.75,0.05,68.75
6271,3934,60,2,28.58,0.0,57.16
6272,3935,36,3,47.19,0.05,141.57
6273,3936,33,2,145.2,0.08,290.4
6274,3937,12,2,37.92,0.0,75.84
6275,3937,2,1,303.49,0.0,303.49
6276,3938,11,1,44.7,0.0,44.7
6277,3939,11,1,42.47,0.05,42.47
6278,3939,13,1,126.15,0.08,126.15
6279,3940,48,1,74.81,0.0,74.81
6280,3941,35,1,34.36,0.0,34.36
6281,3941,14,2,74.24,0.0,148.48
6282,3942,42,1,155.38,0.0,155.38
6283,3943,57,1,31.25,0.0,31.25
6284,3943,2,1,279.21,0.08,279.21
6285,3944,60,1,26.29,0.08,26.29
6286,3945,17,1,85.44,0.0,85.44
6287,3945,38,1,92.07,0.05,92.07
6288,3945,35,1,34.36,0.0,34.36
6289,3946,17,1,81.17,0.05,81.17
6290,3947,52,2,9.3,0.05,18.6
6291,3948,10,1,378.85,0.0,378.85
6292,3949,41,1,146.29,0.0,146.29
6293,3950,57,2,29.69,0.05,59.38
6294,3950,7,1,112.69,0.08,112.69
6295,3950,17,2,81.17,0.05,162.34
6296,3951,11,1,42.47,0.05,42.47
6297,3952,56,2,47.83,0.0,95.66
6298,3953,58,1,36.02,0.0,36.02
6299,3953,4,1,84.32,0.0,84.32
6300,3954,21,1,24.12,0.05,24.12
6301,3955,2,1,303.49,0.0,303.49
6302,3956,23,1,75.92,0.0,75.92
6303,3956,12,1,37.92,0.0,37.92
6304,3957,42,2,155.38,0.0,310.76
6305,3958,14,1,74.24,0.0,74.24
6306,3958,7,1,122.49,0.0,122.49
6307,3958,24,1,20.16,0.0,20.16
6308,3959,2,2,303.49,0.0,606.98
6309,3960,43,1,108.13,0.08,108.13
6310,3960,12,1,34.89,0.08,34.89
6311,3961,50,2,72.37,0.0,144.74
6312,3961,46,1,92.04,0.05,92.04
6313,3961,56,1,47.83,0.0,47.83
6314,3962,42,1,147.61,0.05,147.61
6315,3963,45,1,78.37,0.0,78.37
6316,3963,36,1,47.19,0.05,47.19
6317,3964,43,1,117.53,0.0,117.53
6318,3965,36,2,49.67,0.0,99.34
6319,3966,13,2,137.12,0.0,274.24
6320,3967,21,1,25.39,0.0,25.39
6321,3968,60,1,27.15,0.05,27.15
6322,3968,22,1,65.84,0.0,65.84
6323,3968,19,1,139.84,0.05,139.84
6324,3968,40,1,40.37,0.0,40.37
6325,3969,6,1,351.76,0.0,351.76
6326,3970,46,1,92.04,0.05,92.04
6327,3971,31,1,71.72,0.05,71.72
6328,3972,11,2,44.7,0.0,89.4
6329,3973,24,2,20.16,0.0,40.32
6330,3973,18,1,64.48,0.0,64.48
6331,3974,25,1,66.15,0.0,66.15
6332,3975,17,1,85.44,0.0,85.44
6333,3975,32,1,134.76,0.0,134.76
6334,3976,44,1,22.5,0.08,22.5
6335,3977,44,2,24.46,0.0,48.92
6336,3977,25,3,66.15,0.0,198.45
6337,3978,46,1,96.88,0.0,96.88
6338,3978,24,1,20.16,0.0,20.16
6339,3978,53,1,13.55,0.0,13.55
6340,3979,29,1,26.67,0.0,26.67
6341,3980,32,3,128.02,0.05,384.06
6342,3981,41,1,138.98,0.05,138.98
6343,3982,41,1,146.29,0.0,146.29
6344,3983,23,1,75.92,0.0,75.92
6345,3984,16,1,46.11,0.08,46.11
6346,3984,27,1,56.16,0.0,56.16
6347,3985,32,1,134.76,0.0,134.76
6348,3986,32,1,128.02,0.05,128.02
6349,3986,36,1,47.19,0.05,47.19
6350,3986,29,1,26.67,0.0,26.67
6351,3987,18,1,59.32,0.08,59.32
6352,3987,38,1,96.92,0.0,96.92
6353,3988,11,1,42.47,0.05,42.47
6354,3988,58,1,34.22,0.05,34.22
6355,3989,45,1,74.45,0.05,74.45
6356,3990,4,2,84.32,0.0,168.64
6357,3990,36,1,49.67,0.0,49.67
6358,3991,8,1,353.64,0.0,353.64
6359,3992,46,1,92.04,0.05,92.04
6360,3993,10,1,378.85,0.0,378.85
6361,3994,12,1,37.92,0.0,37.92
6362,3995,41,2,138.98,0.05,277.96
6363,3996,24,1,20.16,0.0,20.16
6364,3997,40,1,40.37,0.0,40.37
6365,3997,2,2,303.49,0.0,606.98
6366,3998,55,2,5.28,0.0,10.56
6367,3999,4,1,84.32,0.0,84.32
6368,3999,56,1,47.83,0.0,47.83
6369,3999,60,1,28.58,0.0,28.58
6370,4000,16,1,50.12,0.0,50.12
6371,4001,7,1,122.49,0.0,122.49
6372,4002,20,2,126.66,0.0,253.32
6373,4002,55,1,5.28,0.0,5.28
6374,4003,6,1,334.17,0.05,334.17
6375,4003,59,1,18.95,0.0,18.95
6376,4003,44,2,24.46,0.0,48.92
6377,4004,11,2,44.7,0.0,89.4
6378,4004,40,1,38.35,0.05,38.35
6379,4004,5,1,177.76,0.0,177.76
6380,4005,23,1,72.12,0.05,72.12
6381,4006,18,1,64.48,0.0,64.48
6382,4006,43,1,117.53,0.0,117.53
6383,4007,26,2,74.55,0.0,149.1
6384,4008,21,1,24.12,0.05,24.12
6385,4008,1,1,332.97,0.0,332.97
6386,4009,6,1,351.76,0.0,351.76
6387,4009,54,1,22.25,0.05,22.25
6388,4010,57,1,31.25,0.0,31.25
6389,4011,58,1,36.02,0.0,36.02
6390,4011,3,2,390.08,0.05,780.16
6391,4012,31,1,75.5,0.0,75.5
6392,4013,3,1,410.61,0.0,410.61
6393,4013,45,1,74.45,0.05,74.45
6394,4014,36,2,49.67,0.0,99.34
6395,4015,60,2,28.58,0.0,57.16
6396,4015,44,1,24.46,0.0,24.46
6397,4016,34,3,48.35,0.05,145.05
6398,4017,13,1,130.26,0.05,130.26
6399,4017,50,1,72.37,0.0,72.37
6400,4018,1,1,316.32,0.05,316.32
6401,4018,6,2,334.17,0.05,668.34
6402,4018,55,1,5.02,0.05,5.02
6403,4019,60,1,28.58,0.0,28.58
6404,4020,13,1,130.26,0.05,130.26
6405,4021,2,1,303.49,0.0,303.49
6406,4021,23,1,75.92,0.0,75.92
6407,4022,41,1,134.59,0.08,134.59
6408,4023,35,1,34.36,0.0,34.36
6409,4024,34,1,50.9,0.0,50.9
6410,4025,28,1,10.15,0.05,10.15
6411,4026,46,1,96.88,0.0,96.88
6412,4026,42,1,155.38,0.0,155.38
6413,4026,29,2,26.67,0.0,53.34
6414,4027,29,1,26.67,0.0,26.67
6415,4028,4,1,80.1,0.05,80.1
6416,4028,14,1,70.53,0.05,70.53
6417,4029,38,1,92.07,0.05,92.07
6418,4030,48,1,71.07,0.05,71.07
6419,4030,12,1,37.92,0.0,37.92
6420,4031,41,3,146.29,0.0,438.87
6421,4031,38,1,96.92,0.0,96.92
6422,4031,17,1,85.44,0.0,85.44
6423,4032,8,1,353.64,0.0,353.64
6424,4032,38,1,89.17,0.08,89.17
6425,4033,30,1,28.35,0.0,28.35
6426,4034,7,1,116.37,0.05,116.37
6427,4035,22,1,65.84,0.0,65.84
6428,4036,3,1,390.08,0.05,390.08
6429,4036,45,2,78.37,0.0,156.74
6430,4037,42,1,155.38,0.0,155.38
6431,4037,9,1,326.86,0.0,326.86
6432,4038,59,1,18.95,0.0,18.95
6433,4038,5,1,177.76,0.0,177.76
6434,4039,28,1,10.68,0.0,10.68
6435,4040,15,1,40.32,0.08,40.32
6436,4041,50,1,68.75,0.05,68.75
6437,4042,10,1,378.85,0.0,378.85
6438,4043,1,1,332.97,0.0,332.97
6439,4043,7,1,122.49,0.0,122.49
6440,4043,60,3,28.58,0.0,85.74
6441,4044,28,1,10.15,0.05,10.15
6442,4045,27,2,53.35,0.05,106.7
6443,4045,46,1,92.04,0.05,92.04
6444,4046,1,1,316.32,0.05,316.32
6445,4047,57,1,31.25,0.0,31.25
6446,4048,22,2,65.84,0.0,131.68
6447,4049,13,1,137.12,0.0,137.12
6448,4049,41,1,146.29,0.0,146.29
6449,4049,30,1,28.35,0.0,28.35
6450,4050,36,1,49.67,0.0,49.67
6451,4050,52,1,9.3,0.05,9.3
6452,4050,60,1,28.58,0.0,28.58
6453,4051,1,1,316.32,0.05,316.32
6454,4051,6,1,351.76,0.0,351.76
6455,4051,60,1,28.58,0.0,28.58
6456,4052,58,1,36.02,0.0,36.02
6457,4052,47,1,138.49,0.0,138.49
6458,4053,22,1,62.55,0.05,62.55
6459,4054,45,1,72.1,0.08,72.1
6460,4055,48,2,74.81,0.0,149.62
6461,4056,28,1,9.83,0.08,9.83
6462,4056,42,1,155.38,0.0,155.38
6463,4056,15,1,43.83,0.0,43.83
6464,4057,49,1,97.61,0.0,97.61
6465,4058,31,2,71.72,0.05,143.44
6466,4059,14,1,74.24,0.0,74.24
6467,4060,53,2,13.55,0.0,27.1
6468,4061,43,2,108.13,0.08,216.26
6469,4061,19,1,147.2,0.0,147.2
6470,4062,43,1,117.53,0.0,117.53
6471,4063,7,1,122.49,0.0,122.49
6472,4064,48,2,71.07,0.05,142.14
6473,4065,42,2,147.61,0.05,295.22
6474,4066,36,1,47.19,0.05,47.19
6475,4067,32,1,134.76,0.0,134.76
6476,4067,29,1,26.67,0.0,26.67
6477,4068,39,1,142.98,0.05,142.98
6478,4068,9,1,326.86,0.0,326.86
6479,4068,43,2,117.53,0.0,235.06
6480,4069,50,1,72.37,0.0,72.37
6481,4070,35,1,34.36,0.0,34.36
6482,4071,1,1,332.97,0.0,332.97
6483,4071,26,1,74.55,0.0,74.55
6484,4072,34,1,50.9,0.0,50.9
6485,4073,20,1,116.53,0.08,116.53
6486,4074,26,1,74.55,0.0,74.55
6487,4075,37,2,45.36,0.05,90.72
6488,4076,5,1,168.87,0.05,168.87
6489,4076,29,1,26.67,0.0,26.67
6490,4076,16,1,50.12,0.0,50.12
6491,4076,46,2,96.88,0.0,193.76
6492,4077,4,2,84.32,0.0,168.64
6493,4078,18,1,64.48,0.0,64.48
6494,4079,41,1,146.29,0.0,146.29
6495,4080,28,2,9.83,0.08,19.66
6496,4080,51,1,31.66,0.0,31.66
6497,4081,45,1,74.45,0.05,74.45
6498,4082,28,2,10.68,0.0,21.36
6499,4083,49,1,97.61,0.0,97.61
6500,4083,46,1,96.88,0.0,96.88
6501,4084,33,1,157.83,0.0,157.83
6502,4085,8,1,353.64,0.0,353.64
6503,4085,41,1,146.29,0.0,146.29
6504,4086,1,1,332.97,0.0,332.97
6505,4086,16,1,50.12,0.0,50.12
6506,4087,45,3,78.37,0.0,235.11
6507,4087,35,1,34.36,0.0,34.36
6508,4088,17,1,85.44,0.0,85.44
6509,4089,46,2,96.88,0.0,193.76
6510,4090,51,2,31.66,0.0,63.32
6511,4090,39,1,150.51,0.0,150.51
6512,4090,2,1,288.32,0.05,288.32
6513,4091,50,1,68.75,0.05,68.75
6514,4091,8,1,353.64,0.0,353.64
6515,4091,18,1,61.26,0.05,61.26
6516,4092,25,2,66.15,0.0,132.3
6517,4093,18,1,64.48,0.0,64.48
6518,4094,11,1,44.7,0.0,44.7
6519,4095,13,1,137.12,0.0,137.12
6520,4095,26,1,70.82,0.05,70.82
6521,4095,9,1,326.86,0.0,326.86
6522,4096,22,1,65.84,0.0,65.84
6523,4096,18,1,64.48,0.0,64.48
6524,4097,10,2,359.91,0.05,719.82
6525,4098,49,1,89.8,0.08,89.8
6526,4098,46,1,96.88,0.0,96.88
6527,4098,19,1,147.2,0.0,147.2
6528,4099,1,1,332.97,0.0,332.97
6529,4100,23,3,75.92,0.0,227.76
6530,4101,56,1,47.83,0.0,47.83
6531,4102,1,1,316.32,0.05,316.32
6532,4103,27,1,56.16,0.0,56.16
6533,4103,25,1,66.15,0.0,66.15
6534,4104,60,1,28.58,0.0,28.58
6535,4104,44,1,23.24,0.05,23.24
6536,4104,49,1,89.8,0.08,89.8
6537,4104,5,1,177.76,0.0,177.76
6538,4105,21,1,24.12,0.05,24.12
6539,4106,60,1,27.15,0.05,27.15
6540,4107,5,3,163.54,0.08,490.62
6541,4108,22,1,65.84,0.0,65.84
6542,4109,56,1,45.44,0.05,45.44
6543,4109,29,3,26.67,0.0,80.01
6544,4110,11,1,44.7,0.0,44.7
6545,4111,47,1,131.57,0.05,131.57
6546,4112,43,1,117.53,0.0,117.53
6547,4112,20,3,126.66,0.0,379.98
6548,4113,33,2,157.83,0.0,315.66
6549,4114,14,2,70.53,0.05,141.06
6550,4115,9,1,326.86,0.0,326.86
6551,4115,18,1,61.26,0.05,61.26
6552,4116,46,1,92.04,0.05,92.04
6553,4116,3,3,410.61,0.0,1231.83
6554,4116,5,1,168.87,0.05,168.87
6555,4117,25,1,66.15,0.0,66.15
6556,4117,46,2,96.88,0.0,193.76
6557,4117,57,1,31.25,0.0,31.25
6558,4118,13,1,130.26,0.05,130.26
6559,4119,23,2,75.92,0.0,151.84
6560,4120,47,1,138.49,0.0,138.49
6561,4120,54,1,22.25,0.05,22.25
6562,4120,13,1,137.12,0.0,137.12
6563,4121,9,1,326.86,0.0,326.86
6564,4121,32,1,134.76,0.0,134.76
6565,4121,1,1,316.32,0.05,316.32
6566,4122,27,1,56.16,0.0,56.16
6567,4123,21,2,25.39,0.0,50.78
6568,4123,12,2,37.92,0.0,75.84
6569,4124,59,1,18.0,0.05,18.0
6570,4125,32,1,134.76,0.0,134.76
6571,4126,39,1,138.47,0.08,138.47
6572,4127,11,1,44.7,0.0,44.7
6573,4128,36,1,49.67,0.0,49.67
6574,4128,13,1,137.12,0.0,137.12
6575,4129,16,1,47.61,0.05,47.61
6576,4130,4,1,84.32,0.0,84.32
6577,4131,5,1,177.76,0.0,177.76
6578,4131,6,1,323.62,0.08,323.62
6579,4131,27,1,51.67,0.08,51.67
6580,4132,17,1,81.17,0.05,81.17
6581,4133,31,1,75.5,0.0,75.5
6582,4133,44,1,24.46,0.0,24.46
6583,4134,47,1,131.57,0.05,131.57
6584,4135,1,3,332.97,0.0,998.91
6585,4135,22,1,62.55,0.05,62.55
6586,4136,49,2,97.61,0.0,195.22
6587,4137,45,1,78.37,0.0,78.37
6588,4137,14,1,74.24,0.0,74.24
6589,4137,36,1,47.19,0.05,47.19
6590,4137,11,2,44.7,0.0,89.4
6591,4138,30,1,26.08,0.08,26.08
6592,4139,46,1,92.04,0.05,92.04
6593,4139,43,1,117.53,0.0,117.53
6594,4139,57,1,28.75,0.08,28.75
6595,4140,40,1,40.37,0.0,40.37
6596,4140,6,2,323.62,0.08,647.24
6597,4141,43,2,117.53,0.0,235.06
6598,4142,23,1,72.12,0.05,72.12
6599,4142,50,2,68.75,0.05,137.5
6600,4142,10,1,378.85,0.0,378.85
6601,4142,29,3,26.67,0.0,80.01
6602,4143,21,1,25.39,0.0,25.39
6603,4144,57,1,31.25,0.0,31.25
6604,4144,20,2,126.66,0.0,253.32
6605,4145,10,1,348.54,0.08,348.54
6606,4145,38,2,89.17,0.08,178.34
6607,4145,16,1,47.61,0.05,47.61
6608,4146,4,1,80.1,0.05,80.1
6609,4147,6,1,334.17,0.05,334.17
6610,4147,52,1,9.79,0.0,9.79
6611,4148,30,1,26.08,0.08,26.08
6612,4149,4,2,84.32,0.0,168.64
6613,4149,41,1,146.29,0.0,146.29
6614,4150,56,2,47.83,0.0,95.66
6615,4151,53,1,12.47,0.08,12.47
6616,4152,22,1,65.84,0.0,65.84
6617,4152,18,1,64.48,0.0,64.48
6618,4153,6,2,334.17,0.05,668.34
6619,4154,24,1,20.16,0.0,20.16
6620,4155,50,1,68.75,0.05,68.75
6621,4156,30,1,28.35,0.0,28.35
6622,4156,5,1,163.54,0.08,163.54
6623,4157,56,1,47.83,0.0,47.83
6624,4157,13,1,137.12,0.0,137.12
6625,4157,23,1,75.92,0.0,75.92
6626,4158,27,2,56.16,0.0,112.32
6627,4159,2,1,288.32,0.05,288.32
6628,4159,6,1,351.76,0.0,351.76
6629,4160,18,1,59.32,0.08,59.32
6630,4160,36,1,49.67,0.0,49.67
6631,4161,8,1,353.64,0.0,353.64
6632,4162,3,1,410.61,0.0,410.61
6633,4162,28,1,10.68,0.0,10.68
6634,4162,56,1,47.83,0.0,47.83
6635,4162,57,1,31.25,0.0,31.25
6636,4163,47,1,138.49,0.0,138.49
6637,4164,46,1,96.88,0.0,96.88
6638,4165,2,1,303.49,0.0,303.49
6639,4166,41,2,146.29,0.0,292.58
6640,4167,26,2,68.59,0.08,137.18
6641,4167,4,1,84.32,0.0,84.32
6642,4168,2,1,303.49,0.0,303.49
6643,4168,35,1,34.36,0.0,34.36
6644,4168,49,1,97.61,0.0,97.61
6645,4169,56,1,45.44,0.05,45.44
6646,4170,42,1,155.38,0.0,155.38
6647,4170,41,1,146.29,0.0,146.29
6648,4171,45,1,78.37,0.0,78.37
6649,4172,34,1,50.9,0.0,50.9
6650,4173,10,1,378.85,0.0,378.85
6651,4173,5,1,177.76,0.0,177.76
6652,4174,19,1,147.2,0.0,147.2
6653,4174,41,1,138.98,0.05,138.98
